,loss,accuracy,val_loss,val_accuracy
0,1.4139915704727173,0.27272728085517883,176.28211975097656,0.3385416567325592
1,147.87591552734375,0.3636363744735718,116.2593765258789,0.2916666567325592
2,99.79479217529297,0.27272728085517883,32.953269958496094,0.265625
3,27.487714767456055,0.27272728085517883,4.958209991455078,0.5234375
4,2.5917718410491943,0.6363636255264282,2.3887832164764404,0.5208333134651184
5,0.916963517665863,0.8181818127632141,4.324331283569336,0.4088541567325592
6,1.2247177362442017,0.6818181872367859,1.4448248147964478,0.546875
7,0.19722455739974976,0.9090909361839294,2.145219564437866,0.4869791567325592
8,0.21717220544815063,0.8636363744735718,2.142033576965332,0.4635416567325592
9,0.13625861704349518,0.9545454382896423,1.8070049285888672,0.4661458432674408
10,0.08257269114255905,1.0,1.4754518270492554,0.4973958432674408
11,0.0561898835003376,1.0,1.3340421915054321,0.5104166865348816
12,0.0354655496776104,1.0,1.3559761047363281,0.5234375
13,0.019638868048787117,1.0,1.5006332397460938,0.5442708134651184
14,0.010993137955665588,1.0,1.5804582834243774,0.5572916865348816
15,0.004350170958787203,1.0,1.5828733444213867,0.5520833134651184
16,0.0014900058740749955,1.0,1.4850826263427734,0.5416666865348816
17,0.0006390816415660083,1.0,1.357153058052063,0.5572916865348816
18,0.0003340558323543519,1.0,1.3004697561264038,0.5572916865348816
19,0.0002358615311095491,1.0,1.3321950435638428,0.5546875
20,0.0002323683729628101,1.0,1.3763108253479004,0.5442708134651184
21,0.00025772498338483274,1.0,1.3643759489059448,0.5390625
22,0.00015043768507894129,1.0,1.3889461755752563,0.5729166865348816
23,4.22374541813042e-05,1.0,1.4997568130493164,0.5859375
24,3.88506923627574e-05,1.0,1.6503843069076538,0.6067708134651184
25,5.623846300295554e-05,1.0,1.7927446365356445,0.6015625
26,8.45216927700676e-05,1.0,1.8827533721923828,0.5989583134651184
27,9.659044008003548e-05,1.0,1.9041935205459595,0.6067708134651184
28,7.172743789851665e-05,1.0,1.885535717010498,0.5833333134651184
29,3.870883665513247e-05,1.0,1.8629878759384155,0.5911458134651184
30,1.8243028534925543e-05,1.0,1.8538073301315308,0.5833333134651184
31,8.425667147093918e-06,1.0,1.8630495071411133,0.5833333134651184
32,4.307728886487894e-06,1.0,1.8891817331314087,0.5677083134651184
33,2.3462396256945794e-06,1.0,1.9295982122421265,0.5677083134651184
34,1.3925763369115884e-06,1.0,1.9818984270095825,0.5572916865348816
35,8.994864515443624e-07,1.0,2.043820381164551,0.546875
36,6.881617764520342e-07,1.0,2.1127703189849854,0.5442708134651184
37,6.393943294824567e-07,1.0,2.1859071254730225,0.5442708134651184
38,6.827425522715203e-07,1.0,2.260266065597534,0.5390625
39,8.344619004674314e-07,1.0,2.3337371349334717,0.5364583134651184
40,1.034947104017192e-06,1.0,2.404167890548706,0.5390625
41,1.2950350765095209e-06,1.0,2.46988844871521,0.546875
42,1.5930510244288598e-06,1.0,2.5293874740600586,0.546875
43,1.8748102093013586e-06,1.0,2.5813989639282227,0.5416666865348816
44,2.0807108285225695e-06,1.0,2.6251296997070312,0.5442708134651184
