,loss,accuracy,val_loss,val_accuracy
0,1.3805409669876099,0.3636363744735718,68.37403106689453,0.2916666567325592
1,60.165592193603516,0.27272728085517883,27.30870246887207,0.3385416567325592
2,24.935680389404297,0.3636363744735718,11.393729209899902,0.265625
3,11.636370658874512,0.27272728085517883,2.5172531604766846,0.2265625
4,2.625702142715454,0.09090909361839294,1.3186298608779907,0.4348958432674408
5,1.2801724672317505,0.3636363744735718,1.3294199705123901,0.2317708283662796
6,1.2798433303833008,0.27272728085517883,1.2824689149856567,0.4192708432674408
7,1.2979923486709595,0.5909090638160706,1.2598838806152344,0.5026041865348816
8,1.2443021535873413,0.5909090638160706,4.09965705871582,0.2734375
9,4.235151290893555,0.3636363744735718,1.3018189668655396,0.4895833432674408
10,1.2546627521514893,0.6818181872367859,1.3623756170272827,0.4192708432674408
11,1.3119502067565918,0.7272727489471436,1.3566824197769165,0.390625
12,1.3129624128341675,0.5454545617103577,1.3155803680419922,0.3984375
13,1.1210623979568481,0.6363636255264282,1.5833011865615845,0.4010416567325592
14,0.8712969422340393,0.6818181872367859,1.321494221687317,0.3854166567325592
15,0.4895178973674774,0.8636363744735718,1.4470409154891968,0.3802083432674408
16,0.3129892349243164,0.9090909361839294,1.9506850242614746,0.3541666567325592
17,0.1983640193939209,0.9545454382896423,2.6857082843780518,0.3489583432674408
