,loss,accuracy,val_loss,val_accuracy
0,1.411452293395996,0.22727273404598236,63.67197799682617,0.3385416567325592
1,55.2371940612793,0.3636363744735718,25.92527198791504,0.2916666567325592
2,23.947771072387695,0.27272728085517883,9.688950538635254,0.265625
3,8.972681045532227,0.27272728085517883,4.523113250732422,0.4140625
4,4.030949115753174,0.5454545617103577,2.3738596439361572,0.3411458432674408
5,2.0117197036743164,0.5909090638160706,1.177085041999817,0.3645833432674408
6,0.8698244690895081,0.5454545617103577,1.366925835609436,0.3046875
7,1.2098828554153442,0.6363636255264282,1.224372148513794,0.3411458432674408
8,1.0325385332107544,0.4545454680919647,1.9359992742538452,0.3385416567325592
9,1.488810658454895,0.3636363744735718,1.2441362142562866,0.359375
10,0.9549887180328369,0.6818181872367859,1.3057447671890259,0.46875
11,0.9599319696426392,0.9090909361839294,1.3135485649108887,0.2890625
12,0.8028749227523804,0.6818181872367859,1.1532949209213257,0.4713541567325592
13,0.6331823468208313,0.6818181872367859,1.1264653205871582,0.5520833134651184
14,0.6315252780914307,0.6363636255264282,1.065525770187378,0.5364583134651184
15,0.5961086750030518,0.6363636255264282,0.9674409031867981,0.5572916865348816
16,0.5466323494911194,0.6818181872367859,0.9502080082893372,0.5677083134651184
17,0.52567458152771,0.7272727489471436,0.9987533688545227,0.5598958134651184
18,0.5052533745765686,0.6818181872367859,1.1152127981185913,0.5677083134651184
19,0.49879324436187744,0.6363636255264282,1.1654413938522339,0.5651041865348816
20,0.4912441074848175,0.6363636255264282,1.0954663753509521,0.5651041865348816
21,0.47640514373779297,0.6363636255264282,1.056746482849121,0.5677083134651184
22,0.4795439541339874,0.6363636255264282,1.089419960975647,0.5677083134651184
23,0.4755178689956665,0.6363636255264282,1.1962445974349976,0.5546875
24,0.4735777974128723,0.6363636255264282,1.2535744905471802,0.5546875
25,0.4736863076686859,0.6363636255264282,1.2061601877212524,0.5651041865348816
26,0.46992161870002747,0.6363636255264282,1.1976271867752075,0.5651041865348816
