,loss,accuracy,val_loss,val_accuracy
0,1.3869731426239014,0.3181818127632141,2.61373233795166,0.3359375
1,2.17976975440979,0.5909090638160706,1.6530836820602417,0.3671875
2,1.1370463371276855,0.6363636255264282,1.2490640878677368,0.3333333432674408
3,0.7162745594978333,0.8636363744735718,1.093577265739441,0.5703125
4,0.538723349571228,0.9545454382896423,1.10787034034729,0.4479166567325592
5,0.438607394695282,0.9090909361839294,1.1188613176345825,0.421875
6,0.27240636944770813,0.9545454382896423,1.113038420677185,0.5286458134651184
7,0.12434336543083191,1.0,1.3738723993301392,0.4973958432674408
8,0.09439479559659958,1.0,1.3995648622512817,0.5260416865348816
9,0.03386501595377922,1.0,1.4809951782226562,0.5026041865348816
10,0.01199937704950571,1.0,1.6597226858139038,0.4791666567325592
11,0.007368950173258781,1.0,1.810325026512146,0.4609375
12,0.004948361311107874,1.0,1.9241056442260742,0.4609375
13,0.0026429020799696445,1.0,2.0622165203094482,0.4635416567325592
