,loss,accuracy,val_loss,val_accuracy
0,1.4055609703063965,0.27272728085517883,48.3931884765625,0.3385416567325592
1,47.013160705566406,0.3636363744735718,17.34282112121582,0.2916666567325592
2,14.184978485107422,0.27272728085517883,5.741251468658447,0.4348958432674408
3,3.584815740585327,0.5454545617103577,4.228552341461182,0.265625
4,2.1328072547912598,0.27272728085517883,1.7136139869689941,0.3776041567325592
5,0.5372354388237,0.7272727489471436,1.217993140220642,0.5208333134651184
6,0.40072792768478394,0.8181818127632141,1.1649879217147827,0.4401041567325592
7,0.3404148817062378,1.0,1.2356363534927368,0.3723958432674408
8,0.30589425563812256,0.9090909361839294,1.3014575242996216,0.4557291567325592
9,0.25499218702316284,0.9545454382896423,1.1281367540359497,0.53125
10,0.13436366617679596,1.0,1.3459229469299316,0.4453125
11,0.1137591302394867,1.0,1.5190876722335815,0.4088541567325592
12,0.08398633450269699,1.0,1.3156434297561646,0.4505208432674408
13,0.04025902971625328,1.0,1.1753106117248535,0.515625
14,0.023347144946455956,1.0,1.1929699182510376,0.5234375
15,0.018615541979670525,1.0,1.227431058883667,0.5625
16,0.014066198840737343,1.0,1.2621665000915527,0.5651041865348816
17,0.00783406663686037,1.0,1.3243979215621948,0.5234375
18,0.004596800543367863,1.0,1.3944858312606812,0.5182291865348816
19,0.00321741565130651,1.0,1.4419304132461548,0.5130208134651184
20,0.0023960100952535868,1.0,1.4465970993041992,0.53125
21,0.0016738196136429906,1.0,1.4123440980911255,0.5442708134651184
22,0.001143394852988422,1.0,1.3703409433364868,0.5703125
23,0.0008496007067151368,1.0,1.3314810991287231,0.5807291865348816
24,0.0006647585541941226,1.0,1.296199917793274,0.59375
25,0.0005136531544849277,1.0,1.2645097970962524,0.6015625
26,0.00037927739322185516,1.0,1.2384577989578247,0.6067708134651184
27,0.00027035296079702675,1.0,1.2214527130126953,0.6041666865348816
28,0.0001930592261487618,1.0,1.2159887552261353,0.6015625
29,0.00014286983059719205,1.0,1.2231776714324951,0.5989583134651184
30,0.00011309122783131897,1.0,1.2426233291625977,0.5833333134651184
31,9.762444824445993e-05,1.0,1.2725387811660767,0.5677083134651184
32,9.157936437986791e-05,1.0,1.3099502325057983,0.5546875
33,9.11393653950654e-05,1.0,1.3511463403701782,0.5286458134651184
34,9.325025894213468e-05,1.0,1.39220130443573,0.5104166865348816
35,9.525839413981885e-05,1.0,1.4295649528503418,0.5052083134651184
36,9.531718387734145e-05,1.0,1.4606809616088867,0.5
